dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
way,300347047,Мирадино - 330,,,,,
way,300347048,Мирадино - 330,,,,,
way,300347049,Мирадино - 330,,,,,
way,300347049,Мирадино - 330,,,,,
way,300347051,Мирадино - 330,,,,,
way,300347051,Мирадино - 330,,,,,
way,302989826,Мирадино - 330,,,,,
way,312081182,Мирадино - 330,,,,,
way,312081186,Мирадино - 330,,,,,
way,312406656,Мирадино - 330,,,,,
way,312406658,Мирадино - 330,,,,,
way,331485416,Мирадино - 330,,,,,
way,494502186,Мирадино - 330,,,,,
way,536653603,Мирадино - 330,,,,,
way,536653603,Мирадино - 330,,,,,
way,608340622,Мирадино - 330,,,,,
way,749041433,Мирадино - 330,,,,,
way,289508427,Мирный - 110,,,,,
way,230273095,Мозырь - 330,,,,,
way,230273104,Мозырь - 330,,,,,
way,230273149,Мозырь - 330,,,,,
way,230273171,Мозырь - 330,,,,,
way,230273184,Мозырь - 330,,,,,
way,230273229,Мозырь - 330,,,,,
way,271810687,Мозырь - 330,,,,,
way,283532135,Мозырь - 330,,,,,
way,765129845,Мозырь - 330,,,,,
way,273624796,Молодечно - 330,,,,,
way,273624796,Молодечно - 330,,,,,
way,273624803,Молодечно - 330,,,,,
way,310178135,Молодечно - 330,,,,,
way,331473300,Молодечно - 330,,,,,
way,337199234,Молодечно - 330,,,,,
way,751878635,Молодечно - 330,,,,,
way,751878640,Молодечно - 330,,,,,
way,751878641,Молодечно - 330,,,,,
way,883382278,Молодечно - 330,,,,,
way,1071275532,Молодечно - 330,,,,,
relation,11321540,"Москва, Станция метро ""Саларьево""",,,,,
relation,11319839,"Мінск, аўтавакзал Пасажырскі",,,,,
way,294112060,Новая Антоновка - 110,,,,,
relation,11695583,ОПМС-115,,,,,
relation,1757450,Облгаз,,,,,
relation,1757467,Облгаз,,,,,
relation,2904175,Облпсихдиспансер,,,,,
relation,2082237,ПВС,,,,,
relation,1757465,Площадь Орджоникидзе,,,,,
relation,1757468,Площадь Орджоникидзе,,,,,
relation,1757482,Площадь Орджоникидзе,,,,,
relation,8061099,РК Брилевичи,,,,,
relation,2901537,"Рынок ""Южный""",,,,,
relation,8081393,С. Ковалевской,,,,,
relation,2916092,СП «Теста»,,,,,
relation,10990466,Санкт-Петербург Варшавский вокзал,,,,,
way,289508428,Светиловичи - 110,,,,,
way,289509028,Светиловичи - 110,,,,,
way,296669742,Светиловичи - 110,,,,,
way,296669773,Светиловичи - 110,,,,,
way,30057357,Светлогорск - 110,,,,,
way,264617793,Светлогорск - 220,,,,,
way,264617793,Светлогорск - 220,,,,,
way,799060412,Светлогорск - 220,,,,,
way,799060413,Светлогорск - 220,,,,,
way,30057347,Светлогорская ТЭЦ - 7,,,,,
way,30057367,Светлогорская ТЭЦ - 7,,,,,
way,30057379,Светлогорская ТЭЦ - 7,,,,,
way,339494055,Светлогорская ТЭЦ - 7,,,,,
way,414842460,Светлогорская ТЭЦ - 7,,,,,
way,799060415,Светлогорская ТЭЦ - 7,,,,,
way,799060418,Светлогорская ТЭЦ - 7,,,,,
way,799081574,Светлогорская ТЭЦ - 7,,,,,
way,288947705,Славутич - 330,,,,,
way,288990650,Слуцк - 330,,,,,
way,288990650,Слуцк - 330,,,,,
way,288990650,Слуцк - 330,,,,,
way,300242119,Слуцк - 330,,,,,
way,300409684,Слуцк - 330,,,,,
way,300409870,Слуцк - 330,,,,,
way,300410858,Слуцк - 330,,,,,
way,300410859,Слуцк - 330,,,,,
way,300411317,Слуцк - 330,,,,,
way,300411319,Слуцк - 330,,,,,
way,300411322,Слуцк - 330,,,,,
way,300411322,Слуцк - 330,,,,,
way,300411323,Слуцк - 330,,,,,
way,300411324,Слуцк - 330,,,,,
way,300412406,Слуцк - 330,,,,,
way,300415343,Слуцк - 330,,,,,
way,300415344,Слуцк - 330,,,,,
way,300433935,Слуцк - 330,,,,,
way,302352911,Слуцк - 330,,,,,
way,302352913,Слуцк - 330,,,,,
way,302352914,Слуцк - 330,,,,,
way,302352919,Слуцк - 330,,,,,
way,622676206,Слуцк - 330,,,,,
way,676003316,Слуцк - 330,,,,,
way,676003316,Слуцк - 330,,,,,
way,691062517,Слуцк - 330,,,,,
way,691062517,Слуцк - 330,,,,,
way,795143710,Слуцк - 330,,,,,
way,795143712,Слуцк - 330,,,,,
way,1004742551,Слуцк - 330,,,,,
way,1005517337,Слуцк - 330,,,,,
way,230273185,Сользавод - 110,,,,,
way,298494640,Сользавод - 110,,,,,
way,726552201,Сталь - 330,,,,,
way,288303638,Стрешин - 110,,,,,
way,288303639,Стрешин - 110,,,,,
way,288304164,Стрешин - 110,,,,,
way,288304165,Стрешин - 110,,,,,
way,288304166,Стрешин - 110,,,,,
way,288304167,Стрешин - 110,,,,,
way,288304168,Стрешин - 110,,,,,
way,288304169,Стрешин - 110,,,,,
relation,7528263,"ТД ""Барановичский""",,,,,
relation,14486206,Улица Брикеля,,,,,
relation,7917509,Херсон,,,,,
way,230273168,ЧАЕС - 750,,,,,
way,230273168,ЧАЕС - 750,,,,,
way,356611245,ЧАЕС - 750,,,,,
relation,12981784,Чернігів,,,,,
way,302709534,Чернігівська - 330,,,,,
way,906457143,Шимберг - 110,,,,,
way,906457144,Шимберг - 110,,,,,
way,906457146,Шимберг - 110,,,,,
way,906457147,Шимберг - 110,,,,,
way,906457148,Шимберг - 110,,,,,
way,906457150,Шимберг - 110,,,,,
relation,6437772,д. Коледино,,,,,
relation,1735551,з/д «Могилёвтрансмаш»,,,,,
relation,2908402,завод «БелТАПАЗ»,,,,,
relation,2886216,кладбище Аульс,,,,,
relation,7568577,м-р Сокол,,,,,
relation,6437773,м/р “Восточный”,,,,,
relation,7982596,"микрорайон ""Любенский""",,,,,
relation,3766193,микрорайон Лебедёка-Юг,,,,,
relation,8274850,микрорайон Лебедёка-Юг,,,,,
relation,8058561,о.п. Берёза-Город,,,,,
relation,5729727,пл. Старое Место,,,,,
relation,4152280,площадь Мицкевича,,,,,
relation,4152282,площадь Мицкевича,,,,,
relation,4163820,площадь Мицкевича,,,,,
relation,11901564,площадь Мицкевича,,,,,
relation,7547818,пос. Привольный,,,,,
relation,2896190,"рынок ""Южный""",,,,,
relation,2896689,"рынок ""Южный""",,,,,
relation,2904245,"рынок ""Южный""",,,,,
relation,2925560,"рынок ""Южный""",,,,,
relation,2930843,"рынок ""Южный""",,,,,
relation,2952092,"рынок ""Южный""",,,,,
relation,3105467,"рынок ""Южный""",,,,,
relation,3495414,"рынок ""Южный""",,,,,
relation,8061764,ст.м. Малиновка,,,,,
relation,8067993,ст.м. Петровщина,,,,,
relation,8086565,ст.м. Петровщина,,,,,
relation,9417311,ст.м. Пушкинская,,,,,
relation,7917827,"стадион ""Гомсельмаш""",,,,,
relation,7963188,"стадион ""Гомсельмаш""",,,,,
relation,11695640,ул. 50 лет ВЛКСМ,,,,,
relation,11699580,ул. 50 лет ВЛКСМ,,,,,
relation,11687157,ул. Барвяная,,,,,
relation,5728546,ул. Великосельская,,,,,
relation,5728602,ул. Великосельская,,,,,
relation,11695915,ул. Королика,,,,,
relation,11687158,ул. Красноармейская,,,,,
relation,5728541,ул. Молодечненская,,,,,
relation,1735496,ул. Фатина,,,,,
relation,2925562,улица Ольшанская,,,,,
relation,2929153,улица Пригородная,,,,,
